id,unit,name,start,end,agency,acres,cause,start_year,duration,map_date
SCU-3899,CONTRA COSTA,KIRKER,2013-07-01,2013-07-02,CAL FIRE,492,ELECTRICAL POWER,2013,2,2000-07-01
LMU-2700,MODOC,FOX,2013-07-03,2013-07-07,CAL FIRE,502,LIGHTNING,2013,5,2000-07-03
MVU-14084,SAN DIEGO,CHARIOT,2013-07-06,2013-07-15,CAL FIRE,7055,UNDETERMINED,2013,10,2000-07-06
ENF-16230,EL DORADO,KYBURZ,2013-07-08,2013-07-11,USFS,572,HUMAN,2013,4,2000-07-08
RRU-71832,RIVERSIDE,MOUNTAIN,2013-07-15,2013-07-31,CAL FIRE,27531,ELECTRICAL POWER,2013,17,2000-07-15
KRN-1323633,KERN,RANCHO,2013-07-19,2013-07-22,CC,500,UNDETERMINED,2013,4,2000-07-19
SNF-1732,FRESNO,ASPEN,2013-07-22,2013-09-08,USFS,22992,LIGHTNING,2013,49,2000-07-22
KRN-1324091,KERN,WATER,2013-07-23,2013-07-25,CC,612,HUMAN,2013,3,2000-07-23
SRF-1373,HUMBOLDT,DANCE,2013-07-29,2013-08-02,USFS,577,UI,2013,5,2000-07-29
KNF-5949,SISKIYOU,FORKS COMPLEX,2013-07-31,2013-10-01,USFS,37246,HUMAN,2013,63,2000-07-31
CNF-2512,RIVERSIDE,FALLS,2013-08-05,2013-08-09,USFS,1383,UI,2013,5,2000-08-05
STF-2613,TUOLUMNE,POWER,2013-08-05,2013-08-13,USFS,1070,UI,2013,9,2000-08-05
RRU-79781,RIVERSIDE,SILVER,2013-08-07,2013-08-15,CAL FIRE,20292,UNDETERMINED,2013,9,2000-08-07
SRF-1486,HUMBOLDT,CORRAL COMPLEX,2013-08-10,2013-10-02,USFS,12503,LIGHTNING,2013,54,2000-08-10
TNF-1562,PLACER,AMERICAN,2013-08-11,2013-08-29,USFS,27440,UI,2013,19,2000-08-11
BTU-10969,BUTTE,SWEDES,2013-08-16,2013-08-22,CAL FIRE,2264,EQUIPMENT,2013,7,2000-08-16
STF-2857,TUOLUMNE,RIM,2013-08-17,2013-10-27,USFS,257314,UI,2013,72,2000-08-17
SQF-3229,KERN,SHIRLEY COMPLEX,2013-08-18,2013-08-22,USFS,794,LIGHTNING,2013,5,2000-08-18
PNF-1324,PLUMAS,HOUGH COMPLEX,2013-08-18,2013-08-24,USFS,513,LIGHTNING,2013,7,2000-08-18
BDF-11417,SAN BERNARDINO,GOBBLERS,2013-08-20,2013-08-30,USFS,413,LIGHTNING,2013,11,2000-08-20
FHL-2679,MONTEREY,MISSION,2013-08-22,2013-08-25,USFS,4500,HUMAN,2013,4,2000-08-22
TGU-6768,TEHAMA,DEER,2013-08-23,2013-08-29,CAL FIRE,11429,ELECTRICAL POWER,2013,7,2000-08-23
SQF-3295,TULARE,FISH,2013-08-23,2013-09-05,USFS,2060,LIGHTNING,2013,14,2000-08-23
KNP-113,FRESNO,WINDY PEAK,2013-08-23,2013-10-20,USFS,681,LIGHTNING,2013,59,2000-08-23
SCU-5452,CONTRA COSTA,MORGAN,2013-09-08,2013-09-14,CAL FIRE,3100,HUMAN,2013,7,2000-09-08
SHU-8265,SHASTA,CLOVER,2013-09-09,2013-09-15,CAL FIRE,8073,UNDETERMINED,2013,7,2000-09-09
LNU-8566,NAPA,PUTAH,2013-10-03,2013-10-04,CAL FIRE,376,UNDETERMINED,2013,2,2000-10-03
BTU-13464,BUTTE,SUMMIT,2013-10-04,2013-10-05,CAL FIRE,305,MISCELLANEOUS,2013,2,2000-10-04
MCP-3197,SAN DIEGO,DELUZ,2013-10-05,2013-10-09,DOD,2236,UI,2013,5,2000-10-05
LNU-10188,SONOMA,MCCABE,2013-11-22,2013-11-28,CAL FIRE,3505,ELECTRICAL POWER,2013,7,2000-11-22
MNF-1729,LAKE,HIGHGLADE,2013-11-23,2013-11-29,USFS,305,UI,2013,7,2000-11-23
LPF-3810,MONTEREY,PFEIFFER,2013-12-16,2013-12-20,USFS,917,UI,2013,5,2000-12-16
LNF-27,TEHAMA,CAMPBELL,2014-01-02,2014-01-10,USFS,865,HUMAN,2014,9,2000-01-02
HUU-81,HUMBOLDT,RED,2014-01-04,2014-01-12,CAL FIRE,333,DEBRIS BURNING,2014,9,2000-01-04
SQF-120,TULARE,SODA,2014-01-14,2014-04-19,USFS,1612,UNDETERMINED,2014,96,2000-01-14
ANF-231,LOS ANGELES,COLBY,2014-01-16,2014-01-24,USFS,1952,UNDETERMINED,2014,9,2000-01-16
RRU-27677,RIVERSIDE,PIERCE,2014-03-15,2014-03-16,LOCAL,350,ARSON,2014,2,2000-03-15
BDF-6646,SAN BERNARDINO,ETIWANDA,2014-04-30,2014-05-01,USFS,2200,HUMAN,2014,2,2000-04-30
MVU-10055,SAN DIEGO,BERNARDO,2014-05-13,2014-05-21,LOCAL,1548,EQUIPMENT USE,2014,9,2000-05-13
SBC-5573,SANTA BARBARA,MIGUELITO,2014-05-13,2014-05-16,LOCAL,632,UNDETERMINED,2014,4,2000-05-13
MVU-10242,SAN DIEGO,SAN DIEGO COMPLEX,2014-05-14,2014-05-22,CAL FIRE,2438,UNDETERMINED,2014,9,2000-05-14
CBD-3777,SAN DIEGO,POINSETTIA,2014-05-14,2014-05-17,LOCAL,600,UNDETERMINED,2014,4,2000-05-14
MCP-1363,SAN DIEGO,BASILONE COMPLEX,2014-05-17,2014-05-19,MIL,21240,UNDETERMINED,2014,3,2000-05-17
MMU-8974,MARIPOSA,HUNTER,2014-05-26,2014-06-04,CAL FIRE,677,UNDETERMINED,2014,10,2000-05-26
TCU-4987,TUOLUMNE,59,2014-06-04,2014-06-09,CAL FIRE,402,VEHICLE,2014,6,2000-06-04
SQF-1850,KERN,SHIRLEY,2014-06-13,2014-06-21,USFS,2545,UNDETERMINED,2014,9,2000-06-13
FHL-1693,MONTEREY,STONY,2014-06-19,2014-06-22,MIL,4840,HUMAN,2014,4,2000-06-19
MMU-10597,MERCED,GUN CLUB,2014-06-19,2014-06-19,CAL FIRE,400,DEBRIS BURNING,2014,1,2000-06-19
LNU-5333,NAPA,BUTTS,2014-07-01,2014-07-10,CAL FIRE,4300,EQUIPMENT USE,2014,10,2000-07-01
MDF-344,MODOC,MODOC JULY COMPLEX,2014-07-01,2014-07-07,USFS,2566,LIGHTNING,2014,7,2000-07-01
LNU-5465,YOLO,MONTICELLO,2014-07-04,2014-07-13,CAL FIRE,6488,HUMAN,2014,10,2000-07-04
SHU-6248,SHASTA,BULLY,2014-07-11,2014-07-23,CAL FIRE,12661,VEHICLE,2014,13,2000-07-11
SQF-2381,KERN,NICOLLS,2014-07-11,2014-07-19,USFS,1680,UNDETERMINED,2014,9,2000-07-11
YNP-57,MARIPOSA,DARK HOLE,2014-07-16,2014-08-20,NPS,1077,LIGHTNING,2014,36,2000-07-16
MMU-12965,MERCED,GUN CLUB,2014-07-24,2014-08-02,CAL FIRE,422,HUMAN,2014,10,2000-07-24
AEU-18237,EL DORADO,SAND,2014-07-25,2014-08-03,CAL FIRE,4240,VEHICLE,2014,10,2000-07-25
YNP-83,MARIPOSA,EL PORTAL,2014-07-26,2014-08-04,NPS,4689,UNDETERMINED,2014,10,2000-07-26
MMU-13131,MERCED,KELLEY,2014-07-26,2014-07-26,CAL FIRE,1000,UNDETERMINED,2014,1,2000-07-26
SNF-1619,MADERA,FRENCH,2014-07-28,2014-08-18,USFS,13838,HUMAN,2014,22,2000-07-28
BTU-10700,BUTTE,WEB,2014-07-29,2014-08-27,CAL FIRE,378,EQUIPMENT USE,2014,30,2000-07-29
LNF-3479,SHASTA,BALD,2014-07-30,2014-08-16,USFS,39736,LIGHTNING,2014,18,2000-07-30
KNF-5497,SISKIYOU,KNF BEAVER,2014-07-30,2014-08-30,USFS,32496,LIGHTNING,2014,32,2000-07-30
LMU-3472,MODOC,DAY,2014-07-30,2014-08-13,CAL FIRE,13153,LIGHTNING,2014,15,2000-07-30
MEU-7202,MENDOCINO,LODGE COMPLEX,2014-07-30,2014-09-21,CAL FIRE,12535,LIGHTNING,2014,54,2000-07-30
SHF-2423,TRINITY,COFFEE COMPLEX,2014-07-30,2014-08-31,USFS,6258,LIGHTNING,2014,33,2000-07-30
LNF-3502,SHASTA,EILER,2014-07-31,2014-08-24,USFS,32416,UNDETERMINED,2014,25,2000-07-31
KNF-5575,SISKIYOU,LITTLE DEER,2014-07-31,2014-08-11,USFS,5503,LIGHTNING,2014,12,2000-07-31
KNF-5564,SISKIYOU,JULY COMPLEX,2014-08-03,2014-09-25,USFS,50042,LIGHTNING,2014,54,2000-08-03
LNU-6737,YOLO,THIRTY ONE 2,2014-08-09,2014-08-09,CAL FIRE,370,VEHICLE,2014,1,2000-08-09
KNF-5956,SISKIYOU,HAPPY CAMP COMPLEX,2014-08-14,2014-10-31,USFS,134056,LIGHTNING,2014,79,2000-08-14
YNP-101,MARIPOSA,MEADOW,2014-08-15,2014-09-29,NPS,4772,UNDETERMINED,2014,46,2000-08-15
CND-3148,KERN,WAY,2014-08-18,2014-08-28,USFS,4045,UNDETERMINED,2014,11,2000-08-18
MMU-14633,MADERA,JUNCTION,2014-08-18,2014-08-25,CAL FIRE,612,UNDETERMINED,2014,8,2000-08-18
SHU-7763,TRINITY,OREGON,2014-08-24,2014-08-30,CAL FIRE,461,VEHICLE,2014,7,2000-08-24
SHU-8322,SHASTA,GULCH,2014-09-10,2014-09-15,CAL FIRE,1300,VEHICLE,2014,6,2000-09-10
CNF-2873,ORANGE,SILVERADO,2014-09-12,2014-09-20,USFS,985,UNDETERMINED,2014,9,2000-09-12
ENF-23461,EL DORADO,KING,2014-09-13,2014-10-09,USFS,97717,HUMAN,2014,27,2000-09-13
MEU-8882,MENDOCINO,BLACK,2014-09-13,2014-09-17,CAL FIRE,403,EQUIPMENT USE,2014,5,2000-09-13
MMU-16429,MADERA,COURTNEY,2014-09-14,2014-09-22,CAL FIRE,320,UNDETERMINED,2014,9,2000-09-14
SWR-1266,GLENN,TRACT 17,2014-09-17,2014-09-19,FWS,395,HUMAN,2014,3,2000-09-17
BTU-13428,BUTTE,NELSON,2014-09-18,2014-09-21,CAL FIRE,500,ELECTRICAL POWER,2014,4,2000-09-18
YNP-124,MARIPOSA,DOG ROCK,2014-10-07,2014-10-12,NPS,311,UNDETERMINED,2014,6,2000-10-07
NEU-23454,PLACER,APPLEGATE,2014-10-08,2014-10-22,CAL FIRE,459,UNDETERMINED,2014,15,2000-10-08
BDU-1662,INYO,ROUND,2015-02-06,2015-02-13,CAL FIRE,7000,UNDETERMINED,2015,8,2000-02-06
OVD-107,MONO,VAN DYKE,2015-02-06,2015-02-10,USFS,509,UNDETERMINED,2015,5,2000-02-06
RRU-44605,RIVERSIDE,HIGHWAY,2015-04-18,2015-04-24,CAL FIRE,1049,EQUIPMENT,2015,7,2000-04-18
MCP-1207,SAN DIEGO,CARL,2015-04-28,2015-04-29,DOD,4000,UNDETERMINED,2015,2,2000-04-28
MCP-1210,SAN DIEGO,MORTAR,2015-04-28,2015-04-29,DOD,800,UNDETERMINED,2015,2,2000-04-28
MCP-1212,SAN DIEGO,GRENADE,2015-04-29,2015-05-05,DOD,2025,UNDETERMINED,2015,7,2000-04-29
MMU-8812,MERCED,FOREBAY,2015-05-11,2015-05-12,CAL FIRE,692,VEHICLE,2015,2,2000-05-11
SHF-1371,TRINITY,SADDLE,2015-06-09,2015-06-25,USFS,1542,LIGHTNING,2015,17,2000-06-09
FHL-001570,MONTEREY,PEANUT,2015-06-11,2015-06-11,DOD,1532,UNDETERMINED,2015,1,2000-06-11
BDF-7894,SAN BERNARDINO,LAKE,2015-06-17,2015-07-05,USFS,31359,UNDETERMINED,2015,19,2000-06-17
MMU-11662,MADERA,CORRINE,2015-06-18,2015-06-24,CAL FIRE,920,ELECTRICAL POWER,2015,7,2000-06-18
SNF-1058,MADERA,SKY,2015-06-18,2015-06-26,USFS,500,VEHICLE,2015,9,2000-06-18
SLU-6113,SAN LUIS OBISPO,PARKHILL,2015-06-20,2015-06-20,CAL FIRE,1791,VEHICLE,2015,1,2000-06-20
LAC-173220,LOS ANGELES,CALGROVE,2015-06-24,2015-06-26,LAC,415,UNDETERMINED,2015,3,2000-06-24
AEU-17193,SACRAMENTO,IONE,2015-07-02,2015-07-05,CAL FIRE,357,ARSON,2015,4,2000-07-02
SKU-5078,SISKIYOU,YORK,2015-07-04,2015-07-06,CAL FIRE,395,LIGHTNING,2015,3,2000-07-04
BDF-9001,SAN BERNARDINO,NORTH,2015-07-17,2015-07-21,USFS,4250,UNDETERMINED,2015,5,2000-07-17
MMU-13970,MERCED,MCCABE,2015-07-18,2015-07-22,CAL FIRE,1600,LIGHTNING,2015,5,2000-07-18
SQF-2313,TULARE,CABIN,2015-07-19,2015-09-05,USFS,6980,LIGHTNING,2015,49,2000-07-19
TUU-383,TULARE,TRIPLE 3,2015-07-21,2015-07-21,CAL FIRE,430,LIGHTNING,2015,1,2000-07-21
LNU-6678,NAPA,WRAGG,2015-07-22,2015-08-06,CAL FIRE,8051,VEHICLE,2015,16,2000-07-22
SNF-1689,MADERA,WILLOW,2015-07-25,2015-08-15,USFS,5702,UNDETERMINED,2015,22,2000-07-25
NEU-17851,NEVADA,LOWELL,2015-07-25,2015-08-12,CAL FIRE,2304,UNDETERMINED,2015,19,2000-07-25
LNU-6984,LAKE,ROCKY,2015-07-29,2015-08-14,CAL FIRE,69636,EQUIPMENT,2015,17,2000-07-29
BTU-10917,BUTTE,SWEDES,2015-07-29,2015-08-16,CAL FIRE,400,DEBRIS BURNING,2015,19,2000-07-29
SHF-2066,TRINITY,RIVER COMPLEX,2015-07-30,2015-10-15,USFS,77081,LIGHTNING,2015,78,2000-07-30
SRF-1433,TRINITY,MAD RIVER COMPLEX,2015-07-30,2015-09-03,USFS,37462,LIGHTNING,2015,36,2000-07-30
SHF-2067,TRINITY,FORK COMPLEX,2015-07-30,2015-08-29,USFS,36499,UNDETERMINED,2015,31,2000-07-30
SRF-1476,HUMBOLDT,ROUTE COMPLEX,2015-07-30,2015-08-31,USFS,35675,LIGHTNING,2015,33,2000-07-30
HUU-5606,HUMBOLDT,HUMBOLDT COMPLEX,2015-07-30,2015-08-21,CAL FIRE,4883,LIGHTNING,2015,23,2000-07-30
MDF-570,MODOC,FROG,2015-07-30,2015-08-06,USFS,4863,LIGHTNING,2015,8,2000-07-30
SNF-1746,FRESNO,ROUGH,2015-07-31,2015-12-01,USFS,151623,LIGHTNING,2015,124,2000-07-31
SRF-1488,DEL NORTE,GASQUET COMPLEX,2015-07-31,2015-10-15,USFS,30361,LIGHTNING,2015,77,2000-07-31
MMU-14907,MERCED,CREEK,2015-07-31,2015-07-31,CAL FIRE,1450,VEHICLE,2015,1,2000-07-31
SHF-2108,TRINITY,SOUTH COMPLEX,2015-08-01,2015-10-01,USFS,29416,LIGHTNING,2015,62,2000-08-01
SRF-1470,DEL NORTE,NICKOWITZ,2015-08-01,2015-09-30,USFS,7509,LIGHTNING,2015,61,2000-08-01
NOD-3806,LASSEN,DODGE,2015-08-03,2015-08-17,BLM,10570,HUMAN,2015,15,2000-08-03
LNU-7410,LAKE,JERUSALEM,2015-08-09,2015-08-25,CAL FIRE,25118,UNDETERMINED,2015,17,2000-08-09
RRU-90069,RIVERSIDE,ANZA,2015-08-10,2015-08-15,CAL FIRE,500,HUMAN,2015,6,2000-08-10
MCP-2459,SAN DIEGO,HORNO,2015-08-13,2015-08-17,DOD,1846,HUMAN,2015,5,2000-08-13
INF-1319,MONO,WALKER,2015-08-14,2015-08-31,USFS,3676,UNDETERMINED,2015,18,2000-08-14
ANF-3611,LOS ANGELES,CABIN,2015-08-14,2015-08-20,USFS,1723,UNDETERMINED,2015,7,2000-08-14
SLU-8555,SAN LUIS OBISPO,CUESTA,2015-08-16,2015-09-03,CAL FIRE,2446,VEHICLE,2015,19,2000-08-16
ANF-3651,LOS ANGELES,WARM,2015-08-16,2015-08-19,USFS,300,UNDETERMINED,2015,4,2000-08-16
KRN-30112,KERN,DEER,2015-08-18,2015-08-20,KRN,311,UNDETERMINED,2015,3,2000-08-18
SCU-5524,ALAMEDA,TESLA,2015-08-19,2015-08-25,CAL FIRE,2850,UNDETERMINED,2015,7,2000-08-19
LNU-8268,LAKE,ELK,2015-09-02,2015-09-06,CAL FIRE,700,EQUIPMENT,2015,5,2000-09-02
YNP-123,MARIPOSA,TENAYA,2015-09-07,2015-09-16,USFS,415,UNDETERMINED,2015,10,2000-09-07
AEU-24918,AMADOR,BUTTE,2015-09-09,2015-10-23,CAL FIRE,70868,ELECTRICAL POWER,2015,45,2000-09-09
BTU-13363,BUTTE,LUMPKIN,2015-09-11,2015-09-21,CAL FIRE,1040,ARSON,2015,11,2000-09-11
LNU-8670,LAKE,VALLEY,2015-09-12,2015-10-15,CAL FIRE,76067,ELECTRICAL POWER,2015,34,2000-09-12
BEU-4217,MONTEREY,TASSAJARA,2015-09-19,2015-09-29,CAL FIRE,1086,UNDETERMINED,2015,11,2000-09-19
BTU-14554,BUTTE,MERIDIAN,2015-10-03,2015-10-04,CAL FIRE,860,EQUIPMENT,2015,2,2000-10-03
BEU-4582,SAN BENITO,CIENEGA,2015-10-12,2015-10-16,CAL FIRE,690,ELECTRICAL POWER,2015,5,2000-10-12
VNC-89187,VENTURA,SOLIMAR,2015-12-25,2015-12-28,VNC,1288,UNDETERMINED,2015,4,2000-12-25
SLU-5280,SAN LUIS OBISPO,CAMP ROBERTS,2016-05-18,2016-05-20,MIL,3712,UNDETERMINED,2016,3,2000-05-18
BEU-2369,MONTEREY,METZ,2016-05-22,2016-05-25,CAL FIRE,3876,DEBRIS BURNING,2016,4,2000-05-22
CND-1134,TULARE,CHIMNEY,2016-06-01,2016-06-07,BLM,1324,HUMAN,2016,7,2000-06-01
FHL-1475,MONTEREY,STONY,2016-06-02,2016-06-17,USFS,3000,UNDETERMINED,2016,16,2000-06-02
LPF-1504,MONTEREY,COLEMAN,2016-06-04,2016-06-17,USFS,2520,UNDETERMINED,2016,14,2000-06-04
CND-1171,SAN LUIS OBISPO,SODA,2016-06-04,2016-06-06,BLM,2003,UNDETERMINED,2016,3,2000-06-04
LAC-457,LOS ANGELES,OLD,2016-06-04,2016-06-10,LOCAL,465,UNDETERMINED,2016,7,2000-06-04
KNF-4500,SISKIYOU,PONY,2016-06-07,2016-10-02,USFS,2860,UNDETERMINED,2016,118,2000-06-07
SBC-7344,SANTA BARBARA,SHERPA,2016-06-15,2016-06-23,USFS,7474,UNDETERMINED,2016,9,2000-06-15
MVU-14498,SAN DIEGO,BORDER 3,2016-06-19,2016-07-01,CAL FIRE,7609,UNDETERMINED,2016,13,2000-06-19
LAC-177288,LOS ANGELES,FISH,2016-06-20,2016-07-05,USFS,4253,HUMAN,2016,16,2000-06-20
ANF-2417,LOS ANGELES,RESERVOIR,2016-06-20,2016-07-05,USFS,1146,HUMAN,2016,16,2000-06-20
CND-1415,KERN,ERSKINE,2016-06-23,2016-07-09,USFS,48019,UNDETERMINED,2016,17,2000-06-23
INF-992,MONO,MARINA,2016-06-24,2016-07-04,USFS,654,UNDETERMINED,2016,11,2000-06-24
BTU-7042,PLUMAS,BOULDER COMPLEX,2016-06-25,2006-07-05,USFS,3500,LIGHTNING,2016,-3642,2000-06-25
MMU-12363,MERCED,DINOSAUR,2016-06-25,2016-06-26,CAL FIRE,1246,VEHICLE,2016,2,2000-06-25
YNP-41,MARIPOSA,LAKES,2016-06-26,2016-10-31,NPS,1001,LIGHTNING,2016,128,2000-06-26
NEU-15200,PLACER,TRAILHEAD,2016-06-28,2016-08-14,CAL FIRE,5645,UNDETERMINED,2016,48,2000-06-28
AEU-17670,SACRAMENTO,RANCHO,2016-06-28,2016-06-30,CAL FIRE,372,VEHICLE,2016,3,2000-06-28
LPF-1986,VENTURA,PINE,2016-06-30,2016-07-17,USFS,2304,UNDETERMINED,2016,18,2000-06-30
TGU-5731,TEHAMA,COLYEAR,2016-06-30,2016-07-06,CAL FIRE,464,ELECTRICAL POWER,2016,7,2000-06-30
FKU-9100,FRESNO,CURRY,2016-07-01,2016-07-04,CAL FIRE,2944,UNDETERMINED,2016,4,2000-07-01
KRN-24109,KERN,DEER,2016-07-01,2016-07-10,CC,1785,UNDETERMINED,2016,10,2000-07-01
TCU-6914,CALAVERAS,APPALOOSA,2016-07-02,2016-07-15,CAL FIRE,310,ELECTRICAL POWER,2016,14,2000-07-02
KRN-25390,KERN,FORT,2016-07-08,2016-07-09,CC,554,UNDETERMINED,2016,2,2000-07-08
SHU-6739,SHASTA,FIDDLER,2016-07-08,2016-07-09,CAL FIRE,303,ARSON,2016,2,2000-07-08
LAC-198015,LOS ANGELES,SAGE,2016-07-09,2016-07-16,CC,1100,CAMPFIRE,2016,8,2000-07-09
TCU-7341,CALAVERAS,PACHECO,2016-07-12,2016-07-18,CAL FIRE,341,EQUIPMENT,2016,7,2000-07-12
MCP-2125,SAN DIEGO,ROBLAR,2016-07-21,2016-07-27,MIL,1245,UNDETERMINED,2016,7,2000-07-21
BEU-3422,MONTEREY,SOBERANES,2016-07-22,2016-08-28,CAL FIRE,103242,CAMPFIRE,2016,38,2000-07-22
ANF-3008,LOS ANGELES,SAND,2016-07-22,2016-08-06,USFS,41383,UNDETERMINED,2016,16,2000-07-22
FKU-10852,FRESNO,GOOSE,2016-07-30,2016-08-09,CAL FIRE,2241,ARSON,2016,11,2000-07-30
LNU-7135,YOLO,COLD,2016-08-02,2016-08-12,CAL FIRE,5731,UNDETERMINED,2016,11,2000-08-02
BTU-11608,BUTTE,99,2016-08-02,2016-08-08,CAL FIRE,520,PLAYING WITH FIRE,2016,7,2000-08-02
INF-1415,MONO,CLARK,2016-08-04,2016-08-12,USFS,2819,LIGHTNING,2016,9,2000-08-04
BDF-10205,SAN BERNARDINO,PILOT,2016-08-07,2016-08-16,USFS,8110,UNDETERMINED,2016,10,2000-08-07
FKU-11358,FRESNO,MINERAL,2016-08-08,2016-08-19,CAL FIRE,7050,ARSON,2016,12,2000-08-08
INF-1457,INYO,HORSESHOE,2016-08-09,2016-08-17,USFS,369,UNDETERMINED,2016,9,2000-08-09
SLU-8948,SAN LUIS OBISPO,CHIMNEY,2016-08-13,2016-09-07,CAL FIRE,46235,VEHICLE,2016,26,2000-08-13
LNU-7582,LAKE,CLAYTON,2016-08-13,2016-09-03,CAL FIRE,3929,ARSON,2016,22,2000-08-13
BDF-10468,SAN BERNARDINO,BLUECUT,2016-08-16,2016-09-08,USFS,36274,UNDETERMINED,2016,24,2000-08-16
SQF-2595,KERN,CEDAR,2016-08-16,2016-09-24,USFS,29322,UNDETERMINED,2016,40,2000-08-16
LPF-2809,SANTA BARBARA,REY,2016-08-18,2016-09-15,USFS,32606,UNDETERMINED,2016,29,2000-08-18
NEU-20037,YUBA,BEALE,2016-08-18,2016-08-19,CAL FIRE,389,MISCELLANEOUS,2016,2,2000-08-18
STF-2257,ALPINE,MOKELUMNE,2016-08-19,2016-09-20,USFS,655,LIGHTNING,2016,33,2000-08-19
HUU-6956,HUMBOLDT,TULLY,2016-08-22,2016-09-09,CAL FIRE,599,ARSON,2016,19,2000-08-22
SQF-2683,TULARE,TULE,2016-08-22,2016-08-22,USFS,395,UNDETERMINED,2016,1,2000-08-22
SKU-7392,SISKIYOU,GRADE,2016-08-24,2016-09-10,CAL FIRE,710,ELECTRICAL POWER,2016,18,2000-08-24
KRN-32226,KERN,RANGE,2016-08-26,2016-08-31,CC,600,HUMAN,2016,6,2000-08-26
KRN-32375,KERN,HAVILA,2016-08-27,2016-08-31,CC,304,UNDETERMINED,2016,5,2000-08-27
TCU-9339,CALAVERAS,WILLOW,2016-08-28,2016-09-04,CAL FIRE,450,VEHICLE,2016,8,2000-08-28
RRU-105125,RIVERSIDE,BOGART,2016-08-30,2016-09-05,CAL FIRE,1470,UNDETERMINED,2016,7,2000-08-30
BTU-13655,BUTTE,SADDLE,2016-09-05,2016-09-22,CAL FIRE,800,VEHICLE,2016,18,2000-09-05
LMU-4695,LASSEN,WILLARD,2016-09-11,2016-10-12,CAL FIRE,2575,UNDETERMINED,2016,32,2000-09-11
LMU-4700,MODOC,HOWARD,2016-09-11,2016-09-15,CAL FIRE,380,RAILROAD,2016,5,2000-09-11
TGU-8080,TAHEMA,HOG,2016-09-13,2016-09-13,CAL FIRE,321,ELECTRICAL POWER,2016,1,2000-09-13
SNF-2154,FRESNO,CROWN,2016-09-15,2016-10-31,USFS,800,LIGHTNING,2016,47,2000-09-15
AFV-3151,SANTA BARBARA,CANYON,2016-09-17,2016-09-24,MIL,12742,UNDETERMINED,2016,8,2000-09-17
INF-1763,MONO,OWENS RIVER,2016-09-17,2016-10-15,USFS,5443,UNDETERMINED,2016,29,2000-09-17
MDF-910,MODOC,SOUP COMPLEX,2016-09-17,2016-10-31,USFS,2722,UNDETERMINED,2016,45,2000-09-17
KRN-35570,KERN,FLAT,2016-09-19,2016-09-22,CC,307,EQUIPMENT,2016,4,2000-09-19
LNU-9129,SONOMA,SAWMILL,2016-09-25,2016-10-01,CAL FIRE,1547,UNDETERMINED,2016,7,2000-09-25
SCU-6912,SANTA CLARA,LOMA,2016-09-26,2016-11-08,CAL FIRE,4474,UNDETERMINED,2016,44,2000-09-26
TCU-10403,TUOLUMNE,MARSHES,2016-09-26,2016-10-04,CAL FIRE,1080,VEHICLE,2016,9,2000-09-26
SQF-3261,TULARE,SLATE,2016-10-04,2016-11-05,USFS,2160,LIGHTNING,2016,33,2000-10-04
SNF-2370,FRESNO,SACATA,2016-10-11,2016-10-19,USFS,2100,UNDETERMINED,2016,9,2000-10-11
SQF-3384,TULARE,JACOBSON,2016-10-20,2016-11-01,USFS,1702,UNDETERMINED,2016,13,2000-10-20
SQF-3456,TULARE,MEADOW,2016-10-29,2016-11-22,USFS,4347,LIGHTNING,2016,25,2000-10-29
SQF-3464,TULARE,HIDDEN,2016-11-02,2016-11-23,USFS,2768,LIGHTNING,2016,22,2000-11-02
NOD-1810,MODOC,WEST,2017-04-01,2017-04-01,BLM,401,HUMAN,2017,1,2000-04-01
FKU-5281,FRESNO,JAYNE,2017-04-20,2017-04-21,CAL FIRE,4533,EQUIPMENT USE,2017,2,2000-04-20
FKU-5669,FRESNO,EL DORADO,2017-04-28,2017-04-28,CAL FIRE,750,UNDETERMINED,2017,1,2000-04-28
RRU-53193,RIVERSIDE,OPERA,2017-04-30,2017-05-02,CAL FIRE,1350,UNDETERMINED,2017,3,2000-04-30
MMU-9464,MERCED,WRIGHT,2017-05-12,2017-05-13,CAL FIRE,1680,UNDETERMINED,2017,2,2000-05-12
FKU-6727,FRESNO,ELM 2,2017-05-18,2017-05-21,CAL FIRE,10000,ELECTRICAL POWER,2017,4,2000-05-18
MCP-1494,SAN DIEGO,DELUZ,2017-05-19,2017-05-22,DOD,486,HUMAN,2017,4,2000-05-19
MVU-12098,SAN DIEGO,GATE,2017-05-20,2017-05-22,CAL FIRE,2056,UNDETERMINED,2017,3,2000-05-20
KRN-18713,KERN,MING,2017-05-20,2017-05-21,CC,506,UNDER INVESTIGATION,2017,2,2000-05-20
TUU-286,TULARE,DINELY,2017-06-07,2017-06-10,CAL FIRE,339,EQUIPMENT USE,2017,4,2000-06-07
MMU-11650,MADERA,OAKWOOD,2017-06-10,2017-06-13,CAL FIRE,1417,SHOOTING,2017,4,2000-06-10
FKU-8044,FRESNO,MONTEREY,2017-06-11,2017-06-11,CAL FIRE,450,SHOOTING,2017,1,2000-06-11
ANF-2273,LOS ANGELES,LAKE,2017-06-17,2017-06-23,USFS,800,UNDER INVESTIGATION,2017,7,2000-06-17
SQF-1223,KERN,HIGHWAY,2017-06-21,2017-06-25,USFS,1522,UNDER INVESTIGATION,2017,5,2000-06-21
